void_id,survey,redshift,radius_mpc,aspect_ratio,central_density,ra_deg,dec_deg,x_mpc,y_mpc,z_mpc,comoving_distance,completeness,g_r_color,r_magnitude
SDSS_0062,SDSS,0.4744723618090453,53.08107941137679,2.9585608182802545,-0.6305954259724693,215.01026068011257,15.056012090753672,-1471.1224518442455,-1030.4837004512033,483.15515161774215,1859.9830175973632,0.85,0.5413090565979889,18.822881351848338
SDSS_0063,SDSS,0.40301507537688447,44.90401411757956,2.0415556906609496,-0.5948147354761718,198.91053114216783,20.327713290059265,-1429.020452624017,-489.55652389164146,559.6006305962615,1610.8748895759568,0.85,0.33868830488668095,19.98536186485072
SDSS_0064,SDSS,0.4705025125628141,38.054585288992676,2.143399108781591,-0.5579605661385928,226.09678053459342,-1.9564202410209157,-1279.6405995868156,-1329.5937918363802,-63.035618744753286,1846.4217298957687,0.85,0.6734944506329791,19.033984202431803
SDSS_0065,SDSS,0.3633165829145729,9.4223863337594,2.1141691222072745,-0.278918559572596,20.601246722310933,33.233214576566695,1149.2546072977764,432.0049479084339,804.4458168262356,1467.837695258493,0.85,0.6530895444196267,21.19439739445269
SDSS_0066,SDSS,0.22437185929648246,16.3901265466634,2.2351021507048396,-0.3683242132325828,351.96089547919865,10.460806183484259,915.7147367489249,-129.332696803041,170.747818609725,940.4335399811512,0.85,1.0096038494274766,18.658190441153117
SDSS_0067,SDSS,0.21246231155778897,16.43072220039202,2.5803036883434984,-0.3680480982304435,17.919028528429862,4.884045931487032,846.8503838690873,273.83584307657037,76.05227731635281,893.2668081249184,0.85,0.7889670006787228,19.068761602976217
SDSS_0068,SDSS,0.24422110552763823,137.9885635368441,2.538336625252755,-0.8200959338770997,67.25975256555277,49.082174852038655,257.8304495387291,615.1494196302104,769.5188191400224,1018.3538492053646,0.85,0.6254191533656652,21.441994023709007
SDSS_0069,SDSS,0.41492462311557793,36.02919305644007,1.902932076473376,-0.5455704996887784,146.66378405690728,38.62028920507825,-1079.0746242905823,709.7963217878163,1031.814314077392,1653.1344899754445,0.85,0.6065135483061806,18.976075730483576
SDSS_0071,SDSS,0.7444221105527639,26.433337885937572,2.021852254426492,-0.48542510061271066,27.339524060884255,22.599905184930794,2222.1092576751657,1148.8580236923913,1041.2809130527528,2709.595957248246,0.85,0.5107793767108479,20.809857504180112
SDSS_0072,SDSS,0.21643216080402014,15.152218525717089,2.278480248657004,-0.35218326096415115,230.4604384397737,11.203597516231689,-567.6660986519864,-687.666079757818,176.61959960542464,909.0236079294273,0.85,0.6754516082351395,19.15761938747229
SDSS_0074,SDSS,0.2918592964824121,95.26376799541416,2.0681712775146863,-0.7570161326310468,255.74118509235487,0.30940207679866205,-296.01317350999176,-1164.8034997205696,6.490037395317991,1201.8457107458246,0.85,0.6517167114112493,20.76043789494579
SDSS_0075,SDSS,0.5459296482412062,19.06643752755769,2.0852767825147813,-0.4150496821661585,100.0236728419679,44.429755354341026,-260.8453247621278,1475.7615730157383,1469.0990793688845,2098.610161235919,0.85,1.1297047604714965,18.9103199238461
SDSS_0076,SDSS,0.32758793969849254,27.600377664966956,1.9780006185849908,-0.4845199917089259,72.25918363305833,39.79563827432259,312.83576483129406,977.8384266212289,855.2498618323351,1336.2209886462979,0.85,0.45753967188034567,19.996069601803825
SDSS_0077,SDSS,0.08542713567839197,18.809099926957654,2.163173807527376,-0.3880592245838029,27.437292203924546,53.85741338881537,194.12547752619042,100.7854437293461,299.4845895229208,370.85499329819606,0.85,0.7880774286606002,16.59153740290301
SDSS_0078,SDSS,0.3950753768844222,19.75784126966559,2.4550605488116286,-0.41558727320005145,335.52004053342023,4.578917552589603,1435.6784475291645,-653.6700054703637,126.33719399033329,1582.5353605328155,0.85,0.9378871285287833,19.374058424888833
SDSS_0079,SDSS,0.6015075376884423,41.669689246919084,2.1197774060827914,-0.5775549713350425,296.8447463065599,56.35876981252516,569.680558301399,-1125.5906850590827,1895.8134686034011,2277.191040851959,0.85,0.769786422034645,17.38922626528869
SDSS_0081,SDSS,0.4387437185929649,22.386000866748372,1.6441915374376346,-0.44308156595489967,257.03590216630687,12.840992137170886,-379.8811480228932,-1650.162856384782,385.9880649638883,1736.7596049856008,0.85,0.9858941855919798,20.10616481029716
SDSS_0082,SDSS,0.5618090452261307,28.876532999077753,1.8818609144282517,-0.4997177607271934,309.26922218681983,40.3464065701597,1037.3037252983574,-1268.72737796499,1392.0877256964527,2150.250314300754,0.85,0.49187268503839154,19.160222092908185
SDSS_0083,SDSS,0.7007537688442212,81.07138986787514,2.269425913742113,-0.7092839598738474,225.28081796970972,35.09543645984724,-1486.1579755016767,-1500.7977546854675,1484.172908970156,2581.439259858174,0.85,0.7307308032578377,20.995514571342454
SDSS_0084,SDSS,0.4268341708542714,18.263498928930286,1.9387078326389253,-0.40128293815202587,253.69693498558036,34.00412999069056,-394.47332365115983,-1348.7257282914895,947.9867314739525,1695.0956127246832,0.85,1.0389490792020268,19.5276210055761
SDSS_0085,SDSS,0.38713567839195984,57.51975174984975,2.642483682198185,-0.64989656806486,261.97016703186404,3.3085517355457643,-216.72309570723476,-1536.2604851751887,89.68964744690219,1554.0622289286819,0.85,0.8045233903760624,18.44042714893448
SDSS_0086,SDSS,0.5657788944723618,18.637481090913603,2.508032394290244,-0.4114704554925363,140.6020648294441,56.15493388925622,-930.9604621645208,764.6433598221703,1796.5411201175048,2163.0827182765743,0.85,0.7077528170484222,20.26663545774505
SDSS_0087,SDSS,0.5379899497487438,12.60281197464421,2.037627988166569,-0.33855887196969,276.4963988604202,12.425757487460714,229.00295790836546,-2011.056943998282,445.9710131413348,2072.602839739635,0.85,1.0346640079794305,18.842705233376392
SDSS_0089,SDSS,0.40698492462311564,30.91037981196668,2.3730159130155206,-0.5114527153157012,227.36430864071332,28.903307317232326,-963.5622385741179,-1046.5568563869265,785.4134137359792,1624.9946682167472,0.85,0.7195350045888415,20.482942228474524
SDSS_0090,SDSS,0.3434673366834171,48.26593255682864,2.4670765820808205,-0.6117241623189195,279.5112563437949,59.47977465142209,117.0683766386746,-698.7297251691657,1201.7713060578512,1395.0564525164514,0.85,-0.14741006063161977,19.0729310001476
SDSS_0091,SDSS,0.35934673366834174,25.629767395353337,1.8056126417129224,-0.46913001098548673,91.72521416404228,45.50808121413312,-30.66367154455273,1018.0579332679242,1036.7455522256842,1453.349082740306,0.85,0.6850455140586184,18.06106512088119
SDSS_0092,SDSS,0.21246231155778897,57.64582200774029,2.2330844720944736,-0.6552426615482155,44.74836957174268,33.40409259221864,529.6049749010721,524.9734691624542,491.77944012865385,893.2668081249184,0.85,0.4037144765117429,18.097012444680786
SDSS_0094,SDSS,0.6928140703517589,52.62927977741413,2.0685675613297936,-0.6252322071589769,49.06998143816657,46.011783648976234,1163.7836299127139,1342.0870981545395,1840.2713188763278,2557.770248353926,0.85,0.6956414427703048,20.389634773528897
SDSS_0095,SDSS,0.5141708542713569,65.4416766907535,2.514555338822947,-0.6736567146928695,9.483309676616365,7.433502590996236,1950.0495935653928,325.74245622913963,257.95206419467377,1993.8256775799232,0.85,1.1679999493577646,18.303330048534143
SDSS_0096,SDSS,0.43477386934673373,58.12013298995619,1.934404620829653,-0.6509505451854349,348.10227402552664,-4.988717901776576,1679.505242409332,-353.857648657666,-149.82305593256183,1722.9045367874949,0.85,0.8593112473542076,21.28861354634855
SDSS_0097,SDSS,0.16879396984924627,22.878965670704215,1.8334441984491041,-0.43647598930448556,39.35390472519462,11.235800681175068,544.2916664029933,446.3533584752456,139.83442293487985,717.661761957128,0.85,0.6520908497790046,19.230071137962742
SDSS_0098,SDSS,0.18070351758793973,45.64584544684913,2.560964054278053,-0.6008102954227904,272.20736277315035,39.03306819398038,22.916803035065076,-594.5494905645131,482.3830503556696,765.9684614018455,0.85,0.2877496810756268,19.96939428458795
SDSS_0099,SDSS,0.5498994974874373,11.455038636482263,2.2495962132805682,-0.3230925291059781,293.63560139874704,21.980761471006957,785.0286909466793,-1793.820647137219,790.349458016521,2111.5669123881103,0.85,0.7162613850071476,18.515790887572297
SDSS_0100,SDSS,0.48241206030150763,40.88855428429133,2.4467787313238847,-0.5737163681066664,300.629341059523,43.39944210671649,698.5332488933366,-1179.7759202459065,1296.5266668089514,1887.008563718852,0.85,1.0675230384890355,18.854729481229892
SDSS_0101,SDSS,0.4109547738693468,13.553227643094091,1.981834461633183,-0.34384490504475806,193.49535430741864,24.256264167707656,-1453.1168883576693,-348.73788820608644,673.364928873591,1639.081185706691,0.85,0.5163666269593362,20.76431333955593
SDSS_0102,SDSS,0.24025125628140706,28.591036058815693,2.5217446832390618,-0.49010693477175565,29.427044201813747,13.352750426620318,849.8421949734412,479.39010175972555,231.6012346441965,1002.8388494225743,0.85,0.8183794729490109,18.878523234282028
SDSS_0103,SDSS,0.3712562814070352,22.714043313735978,2.8255329734596883,-0.44357490086141005,203.95827845962177,20.478722996022434,-1281.3195738796949,-569.3626094123085,523.6395500692377,1496.7137367582184,0.85,1.09260979729391,19.39741528413597
SDSS_0104,SDSS,0.5260804020100504,19.544818831169692,2.3760274012373612,-0.4190791683589896,226.21869157562415,12.137850664107422,-1375.443087194609,-1435.2357509977078,427.54257036423667,2033.356337813677,0.85,0.6083140150627935,17.639815285361383
SDSS_0105,SDSS,0.35537688442211063,29.991146759252423,2.6452342891229934,-0.503742467348519,230.7614001662784,-3.721116714285819,-908.2128297104932,-1112.0485054348735,-93.37998432742296,1438.826690037291,0.85,0.2928888486230921,20.35831601674086
SDSS_0107,SDSS,0.6372361809045227,22.76174864935129,2.226948279018969,-0.4531070208376853,214.2315251208986,25.572341292253185,-1781.556176543653,-1212.1778365019413,1031.1456419476592,2388.8446689550615,0.85,0.44296708245065236,19.172743668658494
SDSS_0108,SDSS,0.35934673366834174,24.64500000364983,2.2577419453799967,-0.460620313732328,174.74540426905645,47.396914887654624,-979.6603588213196,90.0973844222754,1069.753055137697,1453.349082740306,0.85,0.36092399299339845,20.88968787458594
SDSS_0110,SDSS,0.4268341708542714,36.45889173345397,2.4275644242209826,-0.548290037304979,239.6629835320838,51.999291800807825,-527.1179410335106,-900.7178639277541,1335.7406717325357,1695.0956127246832,0.85,0.5169366941887313,19.16435436772876
SDSS_0111,SDSS,0.518140703517588,8.375675325680856,2.1175096007772747,-0.27188169589784106,111.12691637668736,33.042820443357165,-606.4042679351177,1569.3379076296887,1094.366870741402,2007.0342429240673,0.85,0.8884527085310172,19.44807603711305
SDSS_0112,SDSS,0.1926130653266332,23.45207765490568,2.336756922433544,-0.44315505546344197,141.88868375301448,0.6928321164987619,-640.3911033098168,502.335040062843,9.842382388551858,813.9644526417508,0.85,0.6534524705942388,17.69300499864081
SDSS_0113,SDSS,0.21643216080402014,15.882761085162032,2.32989568904207,-0.36149988534513977,296.0684027413649,24.350850997682972,363.92753031511796,-743.9066303845319,374.81141621047686,909.0236079294273,0.85,0.6169073735209646,17.67435388615981
SDSS_0114,SDSS,0.38713567839195984,8.30309772695272,2.02986563797897,-0.2612777233997456,196.65294972682733,4.578650647838501,-1484.1304997616696,-443.9323766170293,124.05690650308819,1554.0622289286819,0.85,0.7124063062479292,20.208028345624562
SDSS_0115,SDSS,0.5618090452261307,34.377766896089426,2.5915793922182786,-0.536570382545123,227.13086655397282,55.39330311226949,-830.8231576858054,-895.0386680056481,1769.8065085138978,2150.250314300754,0.85,0.5383896826328798,18.754382232221154
SDSS_0116,SDSS,0.1290954773869347,32.768493607516234,2.5980962680952575,-0.5198633479297571,113.60188577985416,29.00556803159182,-194.12914723544338,444.30420070245844,268.82567560554276,554.4002096256705,0.85,0.7202389126487676,18.195493237021726
SDSS_0119,SDSS,0.3474371859296483,26.799647183030604,2.5696985861014006,-0.4785546392267307,142.5638628753056,37.74115014905606,-885.1487823120143,677.6323833774803,862.8585341433806,1409.6804119283029,0.85,0.8264112825466077,17.87247443334422
SDSS_0120,SDSS,0.41492462311557793,26.364952158668924,2.7397024552985263,-0.47691706963512964,295.97691617402376,22.381801779884746,669.5400914509944,-1374.1654935444412,629.4751021588777,1653.1344899754445,0.85,0.5531729592536871,20.365307868946903
SDSS_0121,SDSS,0.23231155778894474,62.65868592720337,2.7123747308600805,-0.673529141444363,8.492625347900699,46.35923893441971,663.2540958643001,99.03671495721991,703.2047136678221,971.7052721452794,0.85,0.970054310128321,20.577180251004254
SDSS_0122,SDSS,0.20452261306532665,47.507074445087895,2.6176534006613625,-0.6100579076766185,91.75564985718273,39.263815684140454,-20.43871576222258,666.810420291602,545.3311303121898,861.6495339748302,0.85,0.6137101288612844,21.338095012937174
SDSS_0123,SDSS,0.6809045226130654,26.620662494413587,1.7227823714476584,-0.48548347026495164,55.12087271689598,42.99487715954045,1054.8665680091515,1513.2903023794884,1719.8701311431496,2522.051602084613,0.85,0.7262115232877767,21.0130558222616
SDSS_0124,SDSS,0.6015075376884423,8.61171482312428,2.5778356879122457,-0.2814375672735135,37.201835154474885,6.0657246272168095,1803.651798851112,1369.1372857933413,240.629004253473,2277.191040851959,0.85,0.5587699636273361,20.405511530685168
SDSS_0125,SDSS,0.3355276381909548,15.350155473805858,2.4896028611286294,-0.36241803396380556,195.79425796880432,40.219540455190135,-1003.4492638673812,-283.83890820069587,881.8615982595762,1365.706714287327,0.85,0.4431156444989021,19.73439562091421
SDSS_0126,SDSS,0.4705025125628141,64.02849445453315,1.5593536318882466,-0.6704421903058101,297.0988489608655,44.443553981482545,600.491879136036,-1173.5221576902272,1292.8760393529724,1846.4217298957687,0.85,0.9080181252814907,19.438384976500345
SDSS_0127,SDSS,0.621356783919598,18.233835558396546,2.3693316843177428,-0.40958256955810607,104.24626825316149,24.366298808277527,-524.4504579080401,2065.5925071934457,965.2129788685564,2339.5206310588437,0.85,1.0880341989812432,18.834012767218653
SDSS_0128,SDSS,0.33155778894472365,14.437799483068664,2.0576752091156623,-0.35053739357291436,187.21321093041223,23.566096310462427,-1228.5080944462654,-155.4844553018406,540.131232091537,1350.9808665711096,0.85,0.3185874646561904,19.6430797120176
SDSS_0129,SDSS,0.3950753768844222,49.13391927160774,2.326546420597198,-0.6149895483728752,292.6845405432581,22.851398618987346,562.4154536433706,-1345.5170572967697,614.5655972825778,1582.5353605328155,0.85,1.101742718714857,18.85497386332969
SDSS_0130,SDSS,0.38713567839195984,16.133719190982355,2.074054312324396,-0.37499582736915055,279.97988753462255,-3.8006886282977748,268.73049527913207,-1527.1809903410447,-103.01240231525917,1554.0622289286819,0.85,0.6203475665839324,19.101218534367057
SDSS_0131,SDSS,0.20849246231155782,35.52884467717793,2.2602511753969976,-0.5405495906819728,81.46312805539688,40.48855132569374,99.06554851602563,659.9575294679752,569.7413817611342,877.475450195241,0.85,0.8918284115058249,20.18023805137393
SDSS_0133,SDSS,0.18467336683417088,47.45610335411899,2.6353189958916587,-0.6101016993978022,199.67005194183736,-1.7256252031753476,-736.035265837918,-263.1048190682043,-23.54864154507804,782.0016604155171,0.85,0.611744869954064,16.521980274504962
